Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
134,134,0,1837e00000008680,11,04,2,00000007b4bcfcf3,1,0
135,135,0,7007e40000000080,01,08,5,00000007b4bcfed4,1,0
136,136,0,2004200000000080,01,0a,1,00000007b4bcff16,1,0
137,137,0,2843f00000008680,01,06,0,00000007b4bd007a,1,0
138,138,0,2800300000008180,01,06,0,00000007b4bd007c,1,0
139,139,0,2804300000008280,01,06,0,00000007b4bd007e,1,0
140,140,0,2800300000008380,01,06,0,00000007b4bd0080,1,0
141,141,0,2844300000008480,01,06,0,00000007b4bd0082,1,0
142,142,0,2844300000008580,01,06,0,00000007b4bd0084,1,0
143,143,0,5043c00000008680,11,04,4,00000007b4bd00ca,1,0
144,144,0,5003c00000008180,11,04,4,00000007b4bd00e3,1,0
145,145,0,5007c00000008280,11,04,4,00000007b4bd00f9,1,0
146,146,0,5003c00000008380,11,04,4,00000007b4bd010f,1,0
147,147,0,5047c00000008480,11,04,4,00000007b4bd0125,1,0
148,148,0,5047c00000008580,11,04,4,00000007b4bd013b,1,0
149,149,0,0003e00000008080,01,06,0,00000007b4bd018d,1,0
150,150,0,580fe40000008180,01,08,5,00000007b4bd02a1,1,0
151,151,0,5817e40000008280,01,08,5,00000007b4bd02a3,1,0
152,152,0,581fe40000008380,01,08,5,00000007b4bd02a5,1,0
153,153,0,5827e40000008480,01,08,5,00000007b4bd02a7,1,0
154,154,0,582fe40000008580,01,08,5,00000007b4bd02a9,1,0
155,155,0,5837e40000008680,01,08,5,00000007b4bd02ab,1,0
156,156,0,180fe00000008180,11,04,2,00000007b4bd02ec,1,0
157,157,0,1817e00000008280,11,04,2,00000007b4bd02f0,1,0
158,158,0,181fe00000008380,11,04,2,00000007b4bd02f4,1,0
159,159,0,1827e00000008480,11,04,2,00000007b4bd02f8,1,0
160,160,0,182fe00000008580,11,04,2,00000007b4bd02fc,1,0
161,161,0,1837e00000008680,11,04,2,00000007b4bd0300,1,0
162,162,0,4803c00000008080,11,04,4,00000007b4bd0405,1,0
163,163,0,0003e00000000080,01,06,0,00000007b4bd0481,1,0
164,164,0,2843f00000008680,01,06,0,00000007b4bc00da,1,0
165,165,0,2804300000008180,01,06,0,00000007b4bc00dc,1,0
166,166,0,2800300000008280,01,06,0,00000007b4bc00de,1,0
167,167,0,2800300000008380,01,06,0,00000007b4bc00e0,1,0
168,168,0,2840300000008580,01,06,0,00000007b4bc00e2,1,0
169,169,0,2840300000008480,01,06,0,00000007b4bc00e4,1,0
170,170,0,5000000000008080,01,0a,3,00000007b4bc00e6,1,0
171,171,0,5043c00000008680,11,04,4,00000007b4bc012a,1,0
172,172,0,5007c00000008180,11,04,4,00000007b4bc0140,1,0
173,173,0,5003c00000008280,11,04,4,00000007b4bc0156,1,0
174,174,0,5003c00000008380,11,04,4,00000007b4bc016c,1,0
175,175,0,5043c00000008580,11,04,4,00000007b4bc0182,1,0
176,176,0,5043c00000008480,11,04,4,00000007b4bc0198,1,0
177,177,0,5807e40000008080,01,08,5,00000007b4bc0234,1,0
178,178,0,1807e00000008080,11,04,2,00000007b4bc0280,1,0
179,179,0,580fe40000008180,01,08,5,00000007b4bc02fd,1,0
180,180,0,5817e40000008280,01,08,5,00000007b4bc02ff,1,0
181,181,0,581fe40000008380,01,08,5,00000007b4bc0301,1,0
182,182,0,5827e40000008480,01,08,5,00000007b4bc0303,1,0
183,183,0,582fe40000008580,01,08,5,00000007b4bc0305,1,0
184,184,0,5837e40000008680,01,08,5,00000007b4bc0307,1,0
185,185,0,180fe00000008180,11,04,2,00000007b4bc0349,1,0
186,186,0,1817e00000008280,11,04,2,00000007b4bc034d,1,0
187,187,0,181fe00000008380,11,04,2,00000007b4bc0351,1,0
188,188,0,1827e00000008480,11,04,2,00000007b4bc0355,1,0
189,189,0,182fe00000008580,11,04,2,00000007b4bc0359,1,0
190,190,0,1837e00000008680,11,04,2,00000007b4bc035d,1,0
191,191,0,7007e40000000080,01,08,5,00000007b4bc053f,1,0
192,192,0,2004200000000080,01,0a,1,00000007b4bc0580,1,0
193,193,0,0007e00000000080,01,06,0,00000007b4bc0741,1,0
194,194,0,4807c00000000080,11,04,4,00000007b4bc084e,1,0
195,195,0,7007e40000000080,01,08,5,00000007b4bc0a37,1,0
196,196,0,2004200000000080,01,0a,1,00000007b4bc0a79,1,0
197,197,0,0007e00000000080,01,06,0,00000007b4bc0c7e,1,0
198,198,0,4807c00000000080,11,04,4,00000007b4bc0d8c,1,0
199,199,0,2800300000008180,01,06,0,00000007b4bc16d4,1,0
200,200,0,2800300000008280,01,06,0,00000007b4bc16d6,1,0
201,201,0,2803f00000008380,01,06,0,00000007b4bc16d8,1,0
202,202,0,5003c00000008180,11,04,4,00000007b4bc1724,1,0
203,203,0,5003c00000008280,11,04,4,00000007b4bc173a,1,0
204,204,0,5003c00000008380,11,04,4,00000007b4bc1750,1,0
205,205,0,0003e00000008080,01,06,0,00000007b4bc17a2,1,0
206,206,0,580fe40000008180,01,08,5,00000007b4bc18b5,1,0
207,207,0,5817e40000008280,01,08,5,00000007b4bc18b7,1,0
208,208,0,581fe40000008380,01,08,5,00000007b4bc18b9,1,0
209,209,0,180fe00000008180,11,04,2,00000007b4bc1901,1,0
210,210,0,1817e00000008280,11,04,2,00000007b4bc1905,1,0
211,211,0,181fe00000008380,11,04,2,00000007b4bc1909,1,0
212,212,0,4803c00000008080,11,04,4,00000007b4bc19cc,1,0
213,213,0,7007e40000000080,01,08,5,00000007b4bc1e25,1,0
214,214,0,2004200000000080,01,0a,1,00000007b4bc1e67,1,0
215,215,0,0003e00000000080,01,06,0,00000007b4bc2030,1,0
216,216,0,4803c00000000080,11,04,4,00000007b4bc213c,1,0
217,217,0,7007e40000000080,01,08,5,00000007b4bc2316,1,0
218,218,0,2004200000000080,01,0a,1,00000007b4bc2359,1,0
219,219,0,0007e00000000080,01,06,0,00000007b4bc250e,1,0
220,220,0,4807c00000000080,11,04,4,00000007b4bc261c,1,0
221,221,0,7007e40000000080,01,08,5,00000007b4bc27f6,1,0
222,222,0,2004200000000080,01,0a,1,00000007b4bc2839,1,0
223,223,0,0003e00000000080,01,06,0,00000007b4bc29ed,1,0
224,224,0,4803c00000000080,11,04,4,00000007b4bc2af3,1,0
225,225,0,3807e00000008080,01,06,0,00000007b4bca8e1,1,0
226,226,0,2843f00000008680,01,06,0,00000007b4bca8f3,1,0
227,227,0,2800300000008180,01,06,0,00000007b4bca8f5,1,0
228,228,0,2800300000008380,01,06,0,00000007b4bca8f7,1,0
229,229,0,2800300000008280,01,06,0,00000007b4bca8f9,1,0
230,230,0,2844300000008580,01,06,0,00000007b4bca8fb,1,0
231,231,0,2844300000008480,01,06,0,00000007b4bca8fd,1,0
232,232,0,5004000000008080,01,0a,3,00000007b4bca8fd,1,0
233,233,0,5043c00000008680,11,04,4,00000007b4bca943,1,0
234,234,0,5003c00000008180,11,04,4,00000007b4bca959,1,0
235,235,0,5003c00000008380,11,04,4,00000007b4bca96f,1,0
236,236,0,5003c00000008280,11,04,4,00000007b4bca985,1,0
237,237,0,5047c00000008580,11,04,4,00000007b4bca99b,1,0
238,238,0,5047c00000008480,11,04,4,00000007b4bca9b1,1,0
239,239,0,5807e40000008080,01,08,5,00000007b4bcaa4b,1,0
240,240,0,1807e00000008080,11,04,2,00000007b4bcaa99,1,0
241,241,0,580fe40000008180,01,08,5,00000007b4bcab16,1,0
242,242,0,5817e40000008280,01,08,5,00000007b4bcab18,1,0
243,243,0,581fe40000008380,01,08,5,00000007b4bcab1a,1,0
244,244,0,5827e40000008480,01,08,5,00000007b4bcab1c,1,0
245,245,0,582fe40000008580,01,08,5,00000007b4bcab1e,1,0
246,246,0,5837e40000008680,01,08,5,00000007b4bcab20,1,0
247,247,0,180fe00000008180,11,04,2,00000007b4bcab63,1,0
248,248,0,1817e00000008280,11,04,2,00000007b4bcab67,1,0
249,249,0,181fe00000008380,11,04,2,00000007b4bcab6b,1,0
250,250,0,1827e00000008480,11,04,2,00000007b4bcab6f,1,0
251,251,0,1837e00000008680,11,04,2,00000007b4bcab73,1,0
252,252,0,182fe00000008580,11,04,2,00000007b4bcab77,1,0
253,253,0,2843f00000008680,01,06,0,00000007b4bcaf3e,1,0
254,254,0,2804300000008180,01,06,0,00000007b4bcaf40,1,0
255,255,0,2804300000008280,01,06,0,00000007b4bcaf42,1,0
256,256,0,2804300000008380,01,06,0,00000007b4bcaf44,1,0
257,257,0,2840300000008480,01,06,0,00000007b4bcaf46,1,0
258,258,0,2840300000008580,01,06,0,00000007b4bcaf48,1,0
259,259,0,5043c00000008680,11,04,4,00000007b4bcaf8e,1,0
260,260,0,5007c00000008180,11,04,4,00000007b4bcafa4,1,0
261,261,0,5007c00000008280,11,04,4,00000007b4bcafba,1,0
262,262,0,5007c00000008380,11,04,4,00000007b4bcafd0,1,0
263,263,0,5043c00000008480,11,04,4,00000007b4bcafe6,1,0
264,264,0,5043c00000008580,11,04,4,00000007b4bcaffc,1,0
265,265,0,0007e00000008080,01,06,0,00000007b4bcb04e,1,0
266,266,0,580fe40000008180,01,08,5,00000007b4bcb162,1,0
267,267,0,5817e40000008280,01,08,5,00000007b4bcb164,1,0
268,268,0,581fe40000008380,01,08,5,00000007b4bcb166,1,0
269,269,0,5827e40000008480,01,08,5,00000007b4bcb168,1,0
270,270,0,582fe40000008580,01,08,5,00000007b4bcb16a,1,0
271,271,0,5837e40000008680,01,08,5,00000007b4bcb16c,1,0
272,272,0,180fe00000008180,11,04,2,00000007b4bcb1ae,1,0
273,273,0,1817e00000008280,11,04,2,00000007b4bcb1b2,1,0
274,274,0,181fe00000008380,11,04,2,00000007b4bcb1b6,1,0
275,275,0,1827e00000008480,11,04,2,00000007b4bcb1ba,1,0
276,276,0,182fe00000008580,11,04,2,00000007b4bcb1be,1,0
277,277,0,1837e00000008680,11,04,2,00000007b4bcb1c2,1,0
278,278,0,4807c00000008080,11,04,4,00000007b4bcb2c7,1,0
279,279,0,3803e00000008080,01,06,0,00000007b4bcb478,1,0
280,280,0,2843f00000008680,01,06,0,00000007b4bcb486,1,0
281,281,0,2800300000008380,01,06,0,00000007b4bcb488,1,0
282,282,0,2804300000008180,01,06,0,00000007b4bcb48a,1,0
283,283,0,2840300000008580,01,06,0,00000007b4bcb48c,1,0
284,284,0,2800300000008280,01,06,0,00000007b4bcb48e,1,0
285,285,0,2844300000008480,01,06,0,00000007b4bcb490,1,0
286,286,0,5000000000008080,01,0a,3,00000007b4bcb492,1,0
287,287,0,5043c00000008680,11,04,4,00000007b4bcb4e1,1,0
288,288,0,5003c00000008380,11,04,4,00000007b4bcb4f7,1,0
289,289,0,5007c00000008180,11,04,4,00000007b4bcb50d,1,0
290,290,0,5043c00000008580,11,04,4,00000007b4bcb523,1,0
291,291,0,5003c00000008280,11,04,4,00000007b4bcb539,1,0
292,292,0,5047c00000008480,11,04,4,00000007b4bcb54f,1,0
293,293,0,5807e40000008080,01,08,5,00000007b4bcb5df,1,0
294,294,0,1807e00000008080,11,04,2,00000007b4bcb62c,1,0
295,295,0,580fe40000008180,01,08,5,00000007b4bcb6a9,1,0
296,296,0,5817e40000008280,01,08,5,00000007b4bcb6ab,1,0
297,297,0,581fe40000008380,01,08,5,00000007b4bcb6ad,1,0
298,298,0,5827e40000008480,01,08,5,00000007b4bcb6af,1,0
299,299,0,582fe40000008580,01,08,5,00000007b4bcb6b1,1,0
300,300,0,5837e40000008680,01,08,5,00000007b4bcb6b3,1,0
301,301,0,180fe00000008180,11,04,2,00000007b4bcb6f6,1,0
302,302,0,1817e00000008280,11,04,2,00000007b4bcb6fa,1,0
303,303,0,181fe00000008380,11,04,2,00000007b4bcb6fe,1,0
304,304,0,1827e00000008480,11,04,2,00000007b4bcb702,1,0
305,305,0,182fe00000008580,11,04,2,00000007b4bcb706,1,0
306,306,0,1837e00000008680,11,04,2,00000007b4bcb70a,1,0
307,307,0,2843f00000008680,01,06,0,00000007b4bcb9c5,1,0
308,308,0,2804300000008180,01,06,0,00000007b4bcb9c7,1,0
309,309,0,2804300000008280,01,06,0,00000007b4bcb9c9,1,0
310,310,0,2804300000008380,01,06,0,00000007b4bcb9cb,1,0
311,311,0,2844300000008480,01,06,0,00000007b4bcb9cd,1,0
312,312,0,2840300000008580,01,06,0,00000007b4bcb9cf,1,0
313,313,0,5043c00000008680,11,04,4,00000007b4bcba15,1,0
314,314,0,5007c00000008180,11,04,4,00000007b4bcba2b,1,0
315,315,0,5007c00000008280,11,04,4,00000007b4bcba41,1,0
316,316,0,5007c00000008380,11,04,4,00000007b4bcba57,1,0
317,317,0,5047c00000008480,11,04,4,00000007b4bcba6d,1,0
318,318,0,5043c00000008580,11,04,4,00000007b4bcba83,1,0
319,319,0,0003e00000008080,01,06,0,00000007b4bcbad4,1,0
320,320,0,580fe40000008180,01,08,5,00000007b4bcbbe8,1,0
321,321,0,5817e40000008280,01,08,5,00000007b4bcbbea,1,0
322,322,0,581fe40000008380,01,08,5,00000007b4bcbbec,1,0
323,323,0,5827e40000008480,01,08,5,00000007b4bcbbee,1,0
324,324,0,582fe40000008580,01,08,5,00000007b4bcbbf0,1,0
325,325,0,5837e40000008680,01,08,5,00000007b4bcbbf2,1,0
326,326,0,180fe00000008180,11,04,2,00000007b4bcbc33,1,0
327,327,0,1817e00000008280,11,04,2,00000007b4bcbc37,1,0
328,328,0,181fe00000008380,11,04,2,00000007b4bcbc3b,1,0
329,329,0,1827e00000008480,11,04,2,00000007b4bcbc3f,1,0
330,330,0,182fe00000008580,11,04,2,00000007b4bcbc43,1,0
331,331,0,1837e00000008680,11,04,2,00000007b4bcbc47,1,0
332,332,0,4803c00000008080,11,04,4,00000007b4bcbd4c,1,0
333,333,0,7007e40000000080,01,08,5,00000007b4bcbe6e,1,0
334,334,0,2004200000000080,01,0a,1,00000007b4bcbeb0,1,0
335,335,0,3803e00000008080,01,06,0,00000007b4bcc01e,1,0
336,336,0,2843f00000008680,01,06,0,00000007b4bcc02b,1,0
337,337,0,2800300000008180,01,06,0,00000007b4bcc02d,1,0
338,338,0,2800300000008280,01,06,0,00000007b4bcc02f,1,0
339,339,0,2800300000008380,01,06,0,00000007b4bcc031,1,0
340,340,0,2844300000008480,01,06,0,00000007b4bcc033,1,0
341,341,0,2840300000008580,01,06,0,00000007b4bcc035,1,0
342,342,0,5000000000008080,01,0a,3,00000007b4bcc037,1,0
343,343,0,5043c00000008680,11,04,4,00000007b4bcc086,1,0
344,344,0,5003c00000008180,11,04,4,00000007b4bcc09c,1,0
345,345,0,5003c00000008280,11,04,4,00000007b4bcc0b2,1,0
346,346,0,5003c00000008380,11,04,4,00000007b4bcc0c8,1,0
347,347,0,5047c00000008480,11,04,4,00000007b4bcc0de,1,0
348,348,0,5043c00000008580,11,04,4,00000007b4bcc0f4,1,0
349,349,0,5807e40000008080,01,08,5,00000007b4bcc188,1,0
350,350,0,1807e00000008080,11,04,2,00000007b4bcc1d4,1,0
351,351,0,580fe40000008180,01,08,5,00000007b4bcc251,1,0
352,352,0,5817e40000008280,01,08,5,00000007b4bcc253,1,0
353,353,0,581fe40000008380,01,08,5,00000007b4bcc255,1,0
354,354,0,5827e40000008480,01,08,5,00000007b4bcc257,1,0
355,355,0,582fe40000008580,01,08,5,00000007b4bcc259,1,0
356,356,0,5837e40000008680,01,08,5,00000007b4bcc25b,1,0
357,357,0,180fe00000008180,11,04,2,00000007b4bcc29c,1,0
358,358,0,1817e00000008280,11,04,2,00000007b4bcc2a0,1,0
359,359,0,181fe00000008380,11,04,2,00000007b4bcc2a4,1,0
360,360,0,1827e00000008480,11,04,2,00000007b4bcc2a8,1,0
361,361,0,182fe00000008580,11,04,2,00000007b4bcc2ac,1,0
362,362,0,1837e00000008680,11,04,2,00000007b4bcc2b0,1,0
363,363,0,0003e00000000080,01,06,0,00000007b4bcc41b,1,0
364,364,0,4803c00000000080,11,04,4,00000007b4bcc521,1,0
365,365,0,2843f00000008680,01,06,0,00000007b4bcc63c,1,0
366,366,0,2800300000008180,01,06,0,00000007b4bcc63e,1,0
367,367,0,2804300000008380,01,06,0,00000007b4bcc640,1,0
368,368,0,2804300000008280,01,06,0,00000007b4bcc642,1,0
369,369,0,2840300000008580,01,06,0,00000007b4bcc644,1,0
370,370,0,2840300000008480,01,06,0,00000007b4bcc646,1,0
371,371,0,5043c00000008680,11,04,4,00000007b4bcc68c,1,0
372,372,0,5003c00000008180,11,04,4,00000007b4bcc6a2,1,0
373,373,0,5007c00000008380,11,04,4,00000007b4bcc6b8,1,0
374,374,0,5007c00000008280,11,04,4,00000007b4bcc6ce,1,0
375,375,0,5043c00000008580,11,04,4,00000007b4bcc6e4,1,0
376,376,0,5043c00000008480,11,04,4,00000007b4bcc6fa,1,0
377,377,0,0003e00000008080,01,06,0,00000007b4bcc74b,1,0
378,378,0,580fe40000008180,01,08,5,00000007b4bcc85e,1,0
379,379,0,5817e40000008280,01,08,5,00000007b4bcc860,1,0
380,380,0,581fe40000008380,01,08,5,00000007b4bcc862,1,0
381,381,0,5827e40000008480,01,08,5,00000007b4bcc864,1,0
382,382,0,582fe40000008580,01,08,5,00000007b4bcc866,1,0
383,383,0,5837e40000008680,01,08,5,00000007b4bcc868,1,0
384,384,0,180fe00000008180,11,04,2,00000007b4bcc8a9,1,0
385,385,0,1817e00000008280,11,04,2,00000007b4bcc8ad,1,0
386,386,0,181fe00000008380,11,04,2,00000007b4bcc8b1,1,0
387,387,0,1827e00000008480,11,04,2,00000007b4bcc8b5,1,0
388,388,0,182fe00000008580,11,04,2,00000007b4bcc8b9,1,0
389,389,0,1837e00000008680,11,04,2,00000007b4bcc8bd,1,0
390,390,0,4803c00000008080,11,04,4,00000007b4bcc9c2,1,0
391,391,0,3807e00000008080,01,06,0,00000007b4bccb6f,1,0
392,392,0,2847f00000008680,01,06,0,00000007b4bccb7d,1,0
393,393,0,2800300000008380,01,06,0,00000007b4bccb7f,1,0
